cons_standings_ID,race_ID,constructor_ID,cumul_points,cumul_position
5163,250,25,0,9
5164,250,27,16,4
5165,250,30,0,11
5166,250,28,0,13
5167,250,15,12,7
5168,250,31,0,12
5169,250,17,14,5
5170,250,18,0,10
5171,250,29,1,8
5172,251,22,104,1
5173,251,3,80,2
5174,251,6,57,3
5175,251,1,21,4
5176,251,25,2,8
5177,251,27,16,6
5178,251,30,0,11
5179,251,28,0,12
5180,251,15,17,5
5181,251,31,0,13
5182,251,17,14,7
5183,251,18,0,10
5184,251,29,1,9
5185,252,22,110,1
5186,252,3,94,2
5187,252,6,62,3
5188,252,1,21,4
5189,252,25,2,8
5190,252,27,16,6
5191,252,30,0,11
5192,252,28,0,12
5193,252,15,18,5
5194,252,31,0,13
5195,252,17,14,7
5196,252,18,0,10
5197,252,29,1,9
5198,253,22,122,1
5199,253,3,98,2
5200,253,6,68,3
5201,253,1,21,4
5202,253,25,2,8
5203,253,27,16,7
5204,253,30,0,11
5205,253,28,0,12
5206,253,15,18,6
5207,253,31,0,13
5208,253,17,18,5
5209,253,18,0,10
5210,253,29,1,9
5211,254,22,133,1
5212,254,3,108,2
5213,254,6,73,3
5214,254,1,21,4
5215,254,25,2,8
5216,254,27,16,7
5217,254,30,0,11
5218,254,28,0,12
5219,254,15,18,6
5220,254,31,0,13
5221,254,17,18,5
5222,254,18,0,10
5223,254,29,1,9
5224,255,22,147,1
5225,255,3,108,2
5226,255,6,73,3
5227,255,1,27,4
5228,255,25,3,8
5229,255,27,18,6
5230,255,30,0,11
5231,255,28,0,12
5232,255,15,18,7
5233,255,31,0,13
5234,255,17,21,5
5235,255,18,0,10
5236,255,29,1,9
5237,256,22,147,1
5238,256,3,118,2
5239,256,6,73,3
5240,256,1,30,4
5241,256,25,5,9
5242,256,27,24,5
5243,256,30,0,12
5244,256,28,0,11
5245,256,15,18,7
5246,256,31,0,13
5247,256,17,21,6
5248,256,18,1,10
5249,256,29,5,8
5250,207,1,14,1
5251,207,6,6,2
5252,207,22,3,3
5253,207,20,2,4
5254,207,15,1,5
5255,207,3,0,6
5256,207,18,0,7
5257,207,21,0,8
5258,208,1,17,1
5259,208,6,8,4
5260,208,22,10,3
5261,208,20,6,5
5262,208,15,1,6
5263,208,3,10,2
5264,208,18,0,8
5265,208,21,0,9
5266,208,17,0,7
5267,208,25,0,10
5268,209,1,19,2
5269,209,6,14,3
5270,209,22,11,4
5271,209,20,6,5
5272,209,15,4,7
5273,209,3,20,1
5274,209,18,0,9
5275,209,21,0,10
5276,209,17,4,6
5277,209,25,0,8
5278,209,24,0,11
5279,210,1,20,3
5280,210,6,24,2
5281,210,22,13,4
5282,210,20,6,6
5283,210,15,4,7
5284,210,3,30,1
5285,210,18,0,9
5286,210,21,0,10
5287,210,17,7,5
5288,210,25,0,8
5289,210,24,0,11
5290,211,1,20,3
5291,211,6,38,1
5292,211,22,13,4
5293,211,20,9,5
5294,211,15,4,8
5295,211,3,30,2
5296,211,18,0,10
5297,211,21,0,11
5298,211,17,8,6
5299,211,25,2,9
5300,211,24,6,7
5445,175,6,10,1
5446,175,17,6,2
5447,175,3,4,3
5448,175,22,3,4
5449,175,24,2,5
5450,175,21,1,6
5451,176,6,18,1
5452,176,17,10,3
5453,176,3,7,4
5454,176,22,3,5
5455,176,24,2,6
5456,176,21,1,7
5457,176,1,10,2
5458,176,20,1,8
5459,176,18,0,9
5460,177,6,28,1
5461,177,17,13,3
5462,177,3,7,4
5463,177,22,5,6
5464,177,24,6,5
5465,177,21,1,7
5466,177,1,16,2
5467,177,20,1,8
5468,177,18,0,11
5469,177,15,1,9
5470,177,16,0,10
5471,178,6,44,1
5472,178,17,16,3
5473,178,3,7,5
5474,178,22,8,4
5475,178,24,6,6
5476,178,21,1,7
5477,178,1,20,2
5478,178,20,1,8
5479,178,18,0,11
5480,178,15,1,9
5481,178,16,0,10
5482,179,6,51,1
5483,179,17,16,3
5484,179,3,9,4
5485,179,22,8,5
5486,179,24,6,6
5487,179,21,1,8
5488,179,1,36,2
5489,179,20,2,7
5490,179,18,0,11
5491,179,15,1,9
5492,179,16,0,10
5493,180,6,55,1
5494,180,17,16,3
5495,180,3,12,5
5496,180,22,14,4
5497,180,24,8,6
5498,180,21,1,9
5499,180,1,46,2
5500,180,20,2,7
5501,180,18,0,11
5502,180,15,2,8
5503,180,16,0,10
5504,181,6,58,1
5505,181,17,26,3
5506,181,3,15,4
5507,181,22,14,5
5508,181,24,12,6
5509,181,21,1,9
5510,181,1,52,2
5511,181,20,2,7
5512,181,18,0,11
5513,181,15,2,8
5514,181,16,0,10
5515,182,6,64,1
5516,182,17,31,3
5517,182,3,19,4
5518,182,22,14,5
5519,182,24,12,6
5520,182,21,1,9
5521,182,1,62,2
5522,182,20,2,8
5523,182,18,0,11
5524,182,15,3,7
5525,182,16,0,10
5526,183,6,74,1
5527,183,17,34,3
5528,183,3,19,4
5529,183,22,16,5
5530,183,24,12,6
5531,183,21,1,9
5532,183,1,72,2
5533,183,20,2,8
5534,183,18,0,11
5535,183,15,4,7
5536,183,16,0,10
5537,184,6,90,1
5538,184,17,38,3
5539,184,3,22,4
5540,184,22,16,5
5541,184,24,12,6
5542,184,21,1,9
5543,184,1,74,2
5544,184,20,3,8
5545,184,18,0,11
5546,184,15,4,7
5547,184,16,0,10
5548,185,6,94,1
5549,185,17,42,3
5550,185,3,22,4
5551,185,22,16,5
5552,185,24,14,6
5553,185,21,1,9
5554,185,1,90,2
5555,185,20,3,8
5556,185,18,0,11
5557,185,15,4,7
5558,185,16,0,10
5559,186,6,97,2
5560,186,17,47,3
5561,186,3,24,4
5562,186,22,16,5
5563,186,24,14,6
5564,186,21,1,9
5565,186,1,106,1
5566,186,20,3,8
5567,186,18,0,11
5568,186,15,4,7
5569,186,16,0,10
5570,187,6,102,2
5571,187,17,57,3
5572,187,3,30,4
5573,187,22,16,6
5574,187,24,17,5
5575,187,21,1,9
5576,187,1,108,1
5577,187,20,3,8
5578,187,18,0,11
5579,187,15,4,7
5580,187,16,0,10
5581,188,6,102,2
5582,188,17,57,3
5583,188,3,33,4
5584,188,22,16,6
5585,188,24,31,5
5586,188,21,1,9
5587,188,1,110,1
5588,188,20,9,7
5589,188,18,1,10
5590,188,15,4,8
5591,188,16,0,11
5592,189,6,118,1
5593,189,17,58,3
5594,189,3,33,5
5595,189,22,16,6
5596,189,24,36,4
5597,189,21,1,9
5598,189,1,114,2
5599,189,20,9,7
5600,189,18,1,10
5601,189,15,4,8
5602,189,16,0,11
5603,190,6,128,1
5604,190,17,61,3
5605,190,3,35,5
5606,190,22,16,6
5607,190,24,36,4
5608,190,21,1,9
5609,190,1,124,2
5610,190,20,9,7
5611,190,18,1,10
5612,190,15,5,8
5613,190,16,0,11
5614,141,6,14,1
5615,141,1,6,2
5616,141,15,4,3
5617,141,17,2,4
5618,141,16,0,5
5619,141,19,0,6
5620,141,20,0,7
5621,141,21,0,8
5622,141,18,0,9
5623,141,22,0,10
5624,142,6,30,1
5625,142,1,11,2
5626,142,15,4,4
5627,142,17,5,3
5628,142,16,0,7
5629,142,19,0,8
5630,142,20,0,9
5631,142,21,0,6
5632,142,18,0,11
5633,142,22,0,10
5634,142,3,2,5
5635,143,6,36,1
5636,143,1,21,2
5637,143,15,8,3
5638,143,17,7,4
5639,143,16,3,5
5640,143,19,0,10
5641,143,20,0,9
5642,143,21,0,8
5643,143,18,0,11
5644,143,22,1,7
5645,143,3,2,6
5646,144,6,40,1
5647,144,1,30,2
5648,144,15,8,5
5649,144,17,10,4
5650,144,16,3,6
5651,144,19,0,10
5652,144,20,0,9
5653,144,21,0,8
5654,144,18,0,11
5655,144,22,1,7
5656,144,3,12,3
5657,145,6,50,1
5658,145,1,32,2
5659,145,15,9,5
5660,145,17,13,4
5661,145,16,7,6
5662,145,19,0,10
5663,145,20,0,9
5664,145,21,0,8
5665,145,18,0,11
5666,145,22,1,7
5667,145,3,18,3
5668,146,6,60,1
5669,146,1,42,2
5670,146,15,12,5
5671,146,17,13,4
5672,146,16,9,6
5673,146,19,0,9
5674,146,20,0,10
5675,146,21,1,7
5676,146,18,0,11
5677,146,22,1,8
5678,146,3,18,3
5679,147,6,76,1
5680,147,1,44,2
5681,147,15,12,6
5682,147,17,13,4
5683,147,16,12,5
5684,147,19,4,7
5685,147,20,1,10
5686,147,21,1,8
5687,147,18,0,11
5688,147,22,1,9
5689,147,3,18,3
5690,148,6,82,1
5691,148,1,48,2
5692,148,15,15,4
5693,148,17,13,5
5694,148,16,12,6
5695,148,19,5,7
5696,148,20,3,8
5697,148,21,1,9
5698,148,18,0,11
5699,148,22,1,10
5700,148,3,28,3
5701,149,6,94,1
5702,149,1,53,2
5703,149,15,15,4
5704,149,17,13,5
5705,149,16,12,6
5706,149,19,5,7
5707,149,20,3,8
5708,149,21,1,9
5709,149,18,0,11
5710,149,22,1,10
5711,149,3,37,3
5712,150,6,108,1
5713,150,1,56,2
5714,150,15,16,4
5715,150,17,15,5
5716,150,16,12,6
5717,150,19,5,7
5718,150,20,3,8
5719,150,21,1,9
5720,150,18,0,11
5721,150,22,1,10
5722,150,3,43,3
5723,151,6,118,1
5724,151,1,66,2
5725,151,15,19,4
5726,151,17,15,5
5727,151,16,12,6
5728,151,19,5,7
5729,151,20,3,8
5730,151,21,1,9
5731,151,18,0,11
5732,151,22,1,10
5733,151,3,46,3
5734,152,6,124,1
5735,152,1,66,2
5736,152,15,19,4
5737,152,17,15,6
5738,152,16,16,5
5739,152,19,5,8
5740,152,20,4,9
5741,152,21,1,10
5742,152,18,0,11
5743,152,22,6,7
5744,152,3,56,3
5745,153,6,140,1
5746,153,1,72,2
5747,153,15,20,4
5748,153,17,15,6
5749,153,16,16,5
5750,153,19,5,8
5751,153,20,4,9
5752,153,21,1,10
5753,153,18,0,11
5754,153,22,6,7
5755,153,3,59,3
5756,154,6,152,1
5757,154,1,81,2
5758,154,15,20,4
5759,154,17,16,6
5760,154,16,16,5
5761,154,19,5,8
5762,154,20,4,9
5763,154,21,1,10
5764,154,18,0,11
5765,154,22,10,7
5766,154,3,59,3
5767,155,6,161,1
5768,155,1,81,2
5769,155,15,20,4
5770,155,17,16,6
5771,155,16,17,5
5772,155,19,7,8
5773,155,20,4,9
5774,155,21,1,10
5775,155,18,0,11
5776,155,22,10,7
5777,155,3,73,3
5778,156,6,167,1
5779,156,1,95,2
5780,156,15,21,4
5781,156,17,19,5
5782,156,16,17,6
5783,156,19,9,8
5784,156,20,4,9
5785,156,21,1,10
5786,156,18,0,11
5787,156,22,10,7
5788,156,3,73,3
5789,157,6,179,1
5790,157,1,102,2
5791,157,15,21,4
5792,157,17,19,5
5793,157,16,17,6
5794,157,19,9,8
5795,157,20,4,9
5796,157,21,1,10
5797,157,18,0,11
5798,157,22,10,7
5799,157,3,80,3
5800,124,6,10,1
5801,124,3,6,2
5802,124,1,4,3
5803,124,19,3,4
5804,124,18,2,5
5805,124,7,1,6
5806,125,6,14,2
5807,125,3,22,1
5808,125,1,4,3
5809,125,19,3,4
5810,125,18,2,7
5811,125,7,1,8
5812,125,4,3,5
5813,125,15,3,6
5814,125,16,0,9
5815,125,17,0,10
5816,125,21,0,11
5817,126,6,24,2
5818,126,3,30,1
5819,126,1,8,3
5820,126,19,3,5
5821,126,18,2,7
5822,126,7,2,8
5823,126,4,6,4
5824,126,15,3,6
5825,126,16,0,9
5826,126,17,0,10
5827,126,21,0,11
5828,127,6,40,1
5829,127,3,37,2
5830,127,1,9,3
5831,127,19,3,5
5832,127,18,2,7
5833,127,7,2,8
5834,127,4,8,4
5835,127,15,3,6
5836,127,16,0,9
5837,127,17,0,10
5838,127,21,0,11
5839,128,6,50,1
5840,128,3,43,2
5841,128,1,13,3
5842,128,19,3,6
5843,128,18,2,7
5844,128,7,2,8
5845,128,4,8,4
5846,128,15,8,5
5847,128,16,0,10
5848,128,17,0,11
5849,128,21,1,9
5850,129,6,66,1
5851,129,3,50,2
5852,129,1,14,3
5853,129,19,3,6
5854,129,18,2,7
5855,129,7,2,9
5856,129,4,8,4
5857,129,15,8,5
5858,129,16,0,11
5859,129,17,2,8
5860,129,21,1,10
5861,130,6,72,1
5862,130,3,54,2
5863,130,1,24,3
5864,130,19,3,7
5865,130,18,2,8
5866,130,7,2,9
5867,130,4,11,4
5868,130,15,8,5
5869,130,16,0,11
5870,130,17,4,6
5871,130,21,2,10
5872,131,6,86,1
5873,131,3,54,2
5874,131,1,33,3
5875,131,19,3,7
5876,131,18,2,8
5877,131,7,2,9
5878,131,4,12,4
5879,131,15,8,5
5880,131,16,0,11
5881,131,17,6,6
5882,131,21,2,10
5883,132,6,102,1
5884,132,3,57,2
5885,132,1,37,3
5886,132,19,3,7
5887,132,18,2,8
5888,132,7,2,9
5889,132,4,14,4
5890,132,15,9,5
5891,132,16,0,11
5892,132,17,6,6
5893,132,21,2,10
5894,133,6,118,1
5895,133,3,61,2
5896,133,1,37,3
5897,133,19,3,8
5898,133,18,2,9
5899,133,7,2,10
5900,133,4,14,4
5901,133,15,10,5
5902,133,16,5,7
5903,133,17,6,6
5904,133,21,2,11
5905,134,6,128,1
5906,134,3,66,2
5907,134,1,47,3
5908,134,19,3,8
5909,134,18,2,9
5910,134,7,2,10
5911,134,4,15,4
5912,134,15,10,5
5913,134,16,5,7
5914,134,17,6,6
5915,134,21,2,11
5916,135,6,141,1
5917,135,3,76,2
5918,135,1,49,3
5919,135,19,3,8
5920,135,18,2,9
5921,135,7,2,10
5922,135,4,15,4
5923,135,15,11,5
5924,135,16,5,7
5925,135,17,6,6
5926,135,21,2,11
5927,136,6,157,1
5928,136,3,80,2
5929,136,1,54,3
5930,136,19,3,8
5931,136,18,2,9
5932,136,7,2,10
5933,136,4,15,4
5934,136,15,11,5
5935,136,16,5,7
5936,136,17,7,6
5937,136,21,2,11
5938,137,6,173,1
5939,137,3,86,2
5940,137,1,57,3
5941,137,19,4,8
5942,137,18,2,9
5943,137,7,2,10
5944,137,4,15,4
5945,137,15,11,5
5946,137,16,5,7
5947,137,17,7,6
5948,137,21,2,11
5949,138,6,189,1
5950,138,3,86,2
5951,138,1,57,3
5952,138,19,8,6
5953,138,18,2,9
5954,138,7,2,10
5955,138,4,20,4
5956,138,15,11,5
5957,138,16,6,8
5958,138,17,7,7
5959,138,21,2,11
5960,139,6,205,1
5961,139,3,89,2
5962,139,1,61,3
5963,139,19,8,6
5964,139,18,2,9
5965,139,7,2,10
5966,139,4,22,4
5967,139,15,11,5
5968,139,16,7,7
5969,139,17,7,8
5970,139,21,2,11
5971,140,6,221,1
5972,140,3,92,2
5973,140,1,65,3
5974,140,19,8,7
5975,140,18,2,9
5976,140,7,2,10
5977,140,4,23,4
5978,140,15,11,5
5979,140,16,7,8
5980,140,17,9,6
5981,140,21,2,11
5982,108,1,16,1
5983,108,3,9,2
5984,108,6,5,4
5985,108,4,6,3
5986,108,15,3,5
5987,108,16,0,6
5988,108,18,0,7
5989,109,1,26,1
5990,109,3,14,4
5991,109,6,16,2
5992,109,4,16,3
5993,109,15,4,5
5994,109,16,2,6
5995,109,18,0,8
5996,109,17,0,7
5997,109,7,0,9
5998,110,1,39,1
5999,110,3,16,4
6000,110,6,16,3
6001,110,4,23,2
6002,110,15,8,6
6003,110,16,5,7
6004,110,18,0,10
6005,110,17,10,5
6006,110,7,0,9
6007,110,19,0,8
6008,111,1,51,1
6009,111,3,23,4
6010,111,6,32,2
6011,111,4,26,3
6012,111,15,8,6
6013,111,16,6,7
6014,111,18,0,10
6015,111,17,10,5
6016,111,7,0,8
6017,111,19,0,9
6018,112,1,51,1
6019,112,3,32,4
6020,112,6,48,2
6021,112,4,34,3
6022,112,15,8,6
6023,112,16,6,7
6024,112,18,0,10
6025,112,17,11,5
6026,112,7,3,8
6027,112,19,2,9
6028,113,1,63,2
6029,113,3,35,4
6030,113,6,64,1
6031,113,4,35,3
6032,113,15,8,7
6033,113,16,11,6
6034,113,18,0,10
6035,113,17,11,5
6036,113,7,3,9
6037,113,19,4,8
6038,114,1,73,1
6039,114,3,50,3
6040,114,6,71,2
6041,114,4,42,4
6042,114,15,8,7
6043,114,16,11,6
6044,114,18,0,10
6045,114,17,11,5
6046,114,7,3,9
6047,114,19,4,8
6048,115,1,76,2
6049,115,3,64,3
6050,115,6,85,1
6051,115,4,47,4
6052,115,15,8,7
6053,115,16,11,6
6054,115,18,0,10
6055,115,17,11,5
6056,115,7,4,9
6057,115,19,6,8
6058,116,1,76,3
6059,116,3,82,2
6060,116,6,95,1
6061,116,4,52,4
6062,116,15,9,7
6063,116,16,13,5
6064,116,18,0,10
6065,116,17,11,6
6066,116,7,4,9
6067,116,19,9,8
6068,117,1,85,3
6069,117,3,100,2
6070,117,6,103,1
6071,117,4,52,4
6072,117,15,9,8
6073,117,16,13,5
6074,117,18,0,10
6075,117,17,11,7
6076,117,7,5,9
6077,117,19,12,6
6078,118,1,95,3
6079,118,3,108,2
6080,118,6,118,1
6081,118,4,55,4
6082,118,15,9,8
6083,118,16,14,5
6084,118,18,0,10
6085,118,17,11,7
6086,118,7,7,9
6087,118,19,12,6
6088,119,1,103,3
6089,119,3,118,2
6090,119,6,120,1
6091,119,4,66,4
6092,119,15,9,9
6093,119,16,15,5
6094,119,18,0,10
6095,119,17,11,8
6096,119,7,14,6
6097,119,19,12,7
6098,120,1,115,3
6099,120,3,129,1
6100,120,6,121,2
6101,120,4,78,4
6102,120,15,9,9
6103,120,16,15,5
6104,120,18,0,10
6105,120,17,11,8
6106,120,7,14,7
6107,120,19,15,6
6108,121,1,120,3
6109,121,3,141,1
6110,121,6,137,2
6111,121,4,79,4
6112,121,15,9,9
6113,121,16,18,5
6114,121,18,0,10
6115,121,17,11,8
6116,121,7,14,7
6117,121,19,17,6
6118,122,1,128,3
6119,122,3,144,2
6120,122,6,147,1
6121,122,4,84,4
6122,122,15,19,5
6123,122,16,18,6
6124,122,18,0,10
6125,122,17,13,9
6126,122,7,14,8
6127,122,19,18,7
6128,123,1,142,3
6129,123,3,144,2
6130,123,6,158,1
6131,123,4,88,4
6132,123,15,19,6
6133,123,16,26,5
6134,123,18,0,10
6135,123,17,13,9
6136,123,7,16,8
6137,123,19,18,7
6138,90,6,18,1
6139,90,4,8,3
6140,90,3,9,2
6141,90,16,3,4
6142,90,1,1,5
6143,90,15,0,6
6144,90,19,0,7
6145,90,7,0,8
6146,90,17,0,9
6147,91,6,33,1
6148,91,4,14,3
6149,91,3,17,2
6150,91,16,9,4
6151,91,1,4,5
6152,91,15,1,6
6153,91,19,0,8
6154,91,7,0,7
6155,91,17,0,9
6156,91,18,0,10
6157,92,6,51,1
6158,92,4,22,2
6159,92,3,19,3
6160,92,16,19,4
6161,92,1,4,5
6162,92,15,1,6
6163,92,19,1,7
6164,92,7,0,8
6165,92,17,0,9
6166,92,18,0,10
6167,93,6,64,1
6168,93,4,31,2
6169,93,3,27,4
6170,93,16,27,3
6171,93,1,5,5
6172,93,15,1,6
6173,93,19,1,7
6174,93,7,0,8
6175,93,17,0,9
6176,93,18,0,10
6177,94,6,82,1
6178,94,4,42,2
6179,94,3,30,4
6180,94,16,32,3
6181,94,1,5,5
6182,94,15,3,6
6183,94,19,1,7
6184,94,7,0,8
6185,94,17,0,9
6186,94,18,0,10
6187,95,6,88,1
6188,95,4,52,2
6189,95,3,35,4
6190,95,16,40,3
6191,95,1,5,6
6192,95,15,7,5
6193,95,19,1,9
6194,95,7,4,7
6195,95,17,2,8
6196,95,18,0,10
6197,96,6,106,1
6198,96,4,61,2
6199,96,3,36,4
6200,96,16,46,3
6201,96,1,5,6
6202,96,15,10,5
6203,96,19,3,8
6204,96,7,4,7
6205,96,17,2,9
6206,96,18,0,10
6207,97,6,124,1
6208,97,4,61,2
6209,97,3,36,4
6210,97,16,52,3
6211,97,1,12,6
6212,97,15,15,5
6213,97,19,3,9
6214,97,7,4,8
6215,97,17,5,7
6216,97,18,0,10
6217,98,6,142,1
6218,98,4,66,2
6219,98,3,36,4
6220,98,16,58,3
6221,98,1,17,5
6222,98,15,15,6
6223,98,19,3,9
6224,98,7,8,7
6225,98,17,5,8
6226,98,18,1,10
6227,99,6,158,1
6228,99,4,79,2
6229,99,3,37,4
6230,99,16,62,3
6231,99,1,22,5
6232,99,15,15,6
6233,99,19,3,9
6234,99,7,8,7
6235,99,17,5,8
6236,99,18,1,10
6237,100,6,174,1
6238,100,4,79,2
6239,100,3,41,4
6240,100,16,67,3
6241,100,1,32,5
6242,100,15,18,6
6243,100,19,4,9
6244,100,7,8,7
6245,100,17,5,8
6246,100,18,1,10
6247,101,6,184,1
6248,101,4,85,2
6249,101,3,47,4
6250,101,16,76,3
6251,101,1,37,5
6252,101,15,18,6
6253,101,19,7,8
6254,101,7,8,7
6255,101,17,5,9
6256,101,18,1,10
6257,102,6,202,1
6258,102,4,91,2
6259,102,3,54,4
6260,102,16,83,3
6261,102,1,37,5
6262,102,15,19,6
6263,102,19,7,8
6264,102,7,8,7
6265,102,17,5,9
6266,102,18,1,10
6267,103,6,216,1
6268,103,4,91,2
6269,103,3,54,4
6270,103,16,83,3
6271,103,1,49,5
6272,103,15,28,6
6273,103,19,10,7
6274,103,7,9,8
6275,103,17,5,9
6276,103,18,1,10
6277,104,6,234,1
6278,104,4,91,3
6279,104,3,60,4
6280,104,16,94,2
6281,104,1,52,5
6282,104,15,29,6
6283,104,19,10,7
6284,104,7,9,8
6285,104,17,5,9
6286,104,18,1,10
6287,105,6,244,1
6288,105,4,96,3
6289,105,3,64,4
6290,105,16,105,2
6291,105,1,58,5
6292,105,15,32,6
6293,105,19,10,7
6294,105,7,9,8
6295,105,17,5,9
6296,105,18,1,10
6297,106,6,254,1
6298,106,4,100,3
6299,106,3,74,4
6300,106,16,116,2
6301,106,1,61,5
6302,106,15,33,6
6303,106,19,10,7
6304,106,7,9,8
6305,106,17,5,9
6306,106,18,1,10
6307,107,6,262,1
6308,107,4,105,3
6309,107,3,88,4
6310,107,16,119,2
6311,107,1,69,5
6312,107,15,34,6
6313,107,19,10,7
6314,107,7,9,8
6315,107,17,5,9
6316,107,18,1,10
6317,53,4,10,1
6318,53,6,8,3
6319,53,1,10,2
6320,53,11,5,4
6321,53,3,5,5
6322,53,9,1,6
6323,53,5,0,7
6324,53,2,0,8
6325,53,7,0,9
6326,53,13,0,10
6327,53,8,0,11
6328,54,4,28,1
6329,54,6,15,2
6330,54,1,15,3
6331,54,11,11,4
6332,54,3,5,5
6333,54,9,1,8
6334,54,5,0,9
6335,54,2,2,6
6336,54,7,1,7
6337,54,13,0,10
6338,54,8,0,11
6339,55,4,42,1
6340,55,6,15,3
6341,55,1,23,2
6342,55,11,13,4
6343,55,3,5,7
6344,55,9,2,8
6345,55,5,0,9
6346,55,2,10,5
6347,55,7,7,6
6348,55,13,0,10
6349,55,8,0,11
6350,56,4,51,1
6351,56,6,30,3
6352,56,1,33,2
6353,56,11,15,4
6354,56,3,8,6
6355,56,9,2,8
6356,56,5,0,9
6357,56,2,10,5
6358,56,7,7,7
6359,56,13,0,10
6360,56,8,0,11
6361,57,4,62,1
6362,57,6,46,2
6363,57,1,38,3
6364,57,11,19,4
6365,57,3,10,6
6366,57,9,2,8
6367,57,5,0,9
6368,57,2,11,5
6369,57,7,7,7
6370,57,13,0,10
6371,57,8,0,11
6372,58,4,78,1
6373,58,6,59,2
6374,58,1,42,3
6375,58,11,24,4
6376,58,3,10,6
6377,58,9,2,8
6378,58,5,0,9
6379,58,2,12,5
6380,58,7,7,7
6381,58,13,0,10
6382,58,8,0,11
6383,59,4,91,1
6384,59,6,63,2
6385,59,1,50,3
6386,59,11,29,4
6387,59,3,10,6
6388,59,9,8,8
6389,59,5,0,9
6390,59,2,14,5
6391,59,7,8,7
6392,59,13,0,10
6393,59,8,0,11
6394,60,4,106,1
6395,60,6,75,2
6396,60,1,59,3
6397,60,11,29,4
6398,60,3,10,6
6399,60,9,8,8
6400,60,5,0,9
6401,60,2,17,5
6402,60,7,8,7
6403,60,13,0,10
6404,60,8,0,11
6405,61,4,121,1
6406,61,6,87,2
6407,61,1,65,3
6408,61,11,29,4
6409,61,3,10,7
6410,61,9,9,8
6411,61,5,0,9
6412,61,2,19,5
6413,61,7,11,6
6414,61,13,0,10
6415,61,8,0,11
6416,62,4,131,1
6417,62,6,105,2
6418,62,1,65,3
6419,62,11,32,4
6420,62,3,10,8
6421,62,9,11,7
6422,62,5,1,9
6423,62,2,19,5
6424,62,7,16,6
6425,62,13,0,10
6426,62,8,0,11
6427,63,4,142,1
6428,63,6,121,2
6429,63,1,71,3
6430,63,11,32,4
6431,63,3,10,8
6432,63,9,11,7
6433,63,5,1,9
6434,63,2,20,6
6435,63,7,21,5
6436,63,13,0,10
6437,63,8,0,11
6438,64,4,149,1
6439,64,6,139,2
6440,64,1,77,3
6441,64,11,37,4
6442,64,3,10,8
6443,64,9,12,7
6444,64,5,1,9
6445,64,2,20,6
6446,64,7,23,5
6447,64,13,0,10
6448,64,8,0,11
6449,65,4,149,1
6450,65,6,142,2
6451,65,1,85,3
6452,65,11,52,4
6453,65,3,10,8
6454,65,9,16,7
6455,65,5,1,9
6456,65,2,26,6
6457,65,7,26,5
6458,65,13,0,10
6459,65,8,0,11
6460,66,4,160,1
6461,66,6,158,2
6462,66,1,89,3
6463,66,11,58,4
6464,66,3,10,8
6465,66,9,16,7
6466,66,5,1,9
6467,66,2,26,6
6468,66,7,28,5
6469,66,13,0,10
6470,66,8,0,11
6471,67,4,165,2
6472,67,6,168,1
6473,67,1,97,3
6474,67,11,65,4
6475,67,3,10,8
6476,67,9,16,7
6477,67,5,1,9
6478,67,2,33,5
6479,67,7,30,6
6480,67,13,0,10
6481,67,8,0,11
6482,67,14,0,12
6483,68,4,179,1
6484,68,6,178,2
6485,68,1,101,3
6486,68,11,73,4
6487,68,3,11,8
6488,68,9,16,7
6489,68,5,1,9
6490,68,2,35,5
6491,68,7,30,6
6492,68,13,0,10
6493,68,8,0,11
6494,68,14,0,12
6495,69,4,195,1
6496,69,6,186,2
6497,69,1,105,3
6498,69,11,78,4
6499,69,3,11,8
6500,69,9,16,7
6501,69,5,1,9
6502,69,2,36,5
6503,69,7,35,6
6504,69,13,0,10
6505,69,8,0,11
6506,69,14,0,12
6507,70,4,206,1
6508,70,6,201,2
6509,70,1,110,3
6510,70,11,86,4
6511,70,3,11,8
6512,70,9,16,7
6513,70,5,1,9
6514,70,2,36,5
6515,70,7,35,6
6516,70,13,0,10
6517,70,8,0,11
6518,70,14,0,12
7624,321,1,9,1
7625,321,25,7,2
7626,321,3,4,3
7627,321,22,3,4
7628,321,34,2,5
7629,321,18,0,6
7630,321,33,0,7
7631,321,21,0,8
7632,321,44,0,9
7633,321,41,0,10
7634,321,6,0,11
7635,321,45,0,12
7636,321,35,0,13
7637,321,32,0,14
7638,321,27,0,15
7639,321,46,0,16
7640,321,39,0,17
7641,321,47,0,18
7642,321,42,0,19
7643,322,1,19,1
7644,322,25,7,3
7645,322,3,6,4
7646,322,22,4,5
7647,322,34,2,6
7648,322,18,0,7
7649,322,33,0,8
7650,322,21,0,9
7651,322,44,0,11
7652,322,41,0,13
7653,322,6,12,2
7654,322,45,0,16
7655,322,35,0,12
7656,322,32,0,14
7657,322,27,0,10
7658,322,46,0,17
7659,322,39,0,15
7660,322,47,0,19
7661,322,42,0,18
7662,323,1,25,1
7663,323,25,8,5
7664,323,3,15,2
7665,323,22,10,4
7666,323,34,2,6
7667,323,18,0,8
7668,323,33,0,9
7669,323,21,0,11
7670,323,44,0,13
7671,323,41,0,15
7672,323,6,15,3
7673,323,45,0,16
7674,323,35,0,14
7675,323,32,0,7
7676,323,27,0,10
7677,323,46,0,12
7678,323,39,0,17
7679,323,47,0,19
7680,323,42,0,18
