driver_standings_ID,race_ID,driver_ID,cumul_points,cumul_position
58297,557,222,46,3
58298,557,250,6,15
58299,557,199,36,4
58300,557,224,11,11
58301,557,207,47,2
58302,557,223,5,17
58303,557,230,5,16
58304,557,251,0,31
58305,557,252,0,40
58306,557,187,9,13
58307,557,237,0,26
58308,557,172,16,8
58309,557,221,10,12
58310,557,231,31,5
58311,557,200,21,6
58312,557,238,7,14
58313,557,253,0,24
58314,557,182,72,1
58315,557,246,0,25
58316,557,254,1,20
58317,557,255,20,7
58318,557,256,0,35
58319,557,239,0,27
58320,557,233,12,10
58321,557,257,0,43
58322,557,197,1,19
58323,557,205,0,32
58324,557,178,16,9
58325,557,258,0,22
58326,557,208,0,37
58327,557,211,0,21
58328,557,229,0,29
58329,557,232,0,38
58330,557,259,0,36
58331,557,260,0,48
58332,557,119,0,28
58333,557,235,0,33
58334,557,261,0,50
58335,557,212,0,44
58336,557,262,0,30
58337,557,263,0,51
58338,557,175,3,18
58339,557,203,0,34
58340,557,267,0,23
58341,557,219,0,42
58342,557,264,0,52
58343,557,265,0,53
58344,557,245,0,57
58345,557,266,0,58
58346,557,268,0,45
58347,557,269,0,49
58348,557,270,0,39
58349,557,247,0,55
58350,557,152,0,41
58351,557,241,0,47
58352,557,271,0,54
58353,557,220,0,56
58354,557,240,0,46
58355,558,222,55,2
58356,558,250,6,15
58357,558,199,36,4
58358,558,224,11,12
58359,558,207,47,3
58360,558,223,5,17
58361,558,230,6,16
58362,558,251,0,32
58363,558,252,0,41
58364,558,187,9,13
58365,558,237,0,26
58366,558,172,16,9
58367,558,221,16,10
58368,558,231,31,5
58369,558,200,25,6
58370,558,238,7,14
58371,558,253,0,24
58372,558,182,72,1
58373,558,246,0,27
58374,558,254,1,20
58375,558,255,20,7
58376,558,256,0,36
58377,558,239,0,28
58378,558,233,12,11
58379,558,257,0,44
58380,558,197,1,19
58381,558,205,0,33
58382,558,178,19,8
58383,558,258,0,22
58384,558,208,0,38
58385,558,211,0,21
58386,558,229,0,30
58387,558,232,0,39
58388,558,259,0,37
58389,558,260,0,48
58390,558,119,0,29
58391,558,235,0,34
58392,558,261,0,50
58393,558,212,0,45
58394,558,262,0,31
58395,558,263,0,51
58396,558,175,5,18
58397,558,203,0,35
58398,558,267,0,23
58399,558,219,0,43
58400,558,264,0,52
58401,558,265,0,53
58402,558,245,0,57
58403,558,266,0,58
58404,558,268,0,46
58405,558,269,0,49
58406,558,270,0,40
58407,558,247,0,55
58408,558,152,0,42
58409,558,241,0,47
58410,558,271,0,54
58411,558,220,0,56
58412,558,240,0,25
58413,559,222,55,2
58414,559,250,6,15
58415,559,199,42,4
58416,559,224,11,12
58417,559,207,47,3
58418,559,223,5,17
58419,559,230,6,16
58420,559,251,0,33
58421,559,252,0,43
58422,559,187,9,13
58423,559,237,0,27
58424,559,172,18,10
58425,559,221,20,9
58426,559,231,40,5
58427,559,200,25,6
58428,559,238,7,14
58429,559,253,0,25
58430,559,182,72,1
58431,559,246,0,28
58432,559,254,1,21
58433,559,255,20,8
58434,559,256,0,38
58435,559,239,0,29
58436,559,233,12,11
58437,559,257,0,46
58438,559,197,1,19
58439,559,205,0,34
58440,559,178,22,7
58441,559,258,0,23
58442,559,208,0,40
58443,559,211,0,22
58444,559,229,0,30
58445,559,232,0,41
58446,559,259,0,39
58447,559,260,0,51
58448,559,119,1,20
58449,559,235,0,35
58450,559,261,0,53
58451,559,212,0,47
58452,559,262,0,31
58453,559,263,0,54
58454,559,175,5,18
58455,559,203,0,36
58456,559,267,0,24
58457,559,219,0,45
58458,559,264,0,55
58459,559,265,0,56
58460,559,245,0,60
58461,559,266,0,61
58462,559,268,0,49
58463,559,269,0,52
58464,559,270,0,42
58465,559,247,0,58
58466,559,152,0,44
58467,559,241,0,50
58468,559,271,0,57
58469,559,220,0,59
58470,559,240,0,26
58471,559,272,0,32
58472,559,273,0,37
58473,559,274,0,48
58474,512,172,9,1
58475,512,199,6,2
58476,512,187,4,3
58477,512,221,3,4
58478,512,207,2,5
58479,512,224,1,6
58480,512,173,0,7
58481,512,200,0,8
58482,512,178,0,9
58483,512,223,0,10
58484,512,206,0,11
58485,512,203,0,12
58486,512,212,0,13
58487,512,136,0,14
58488,512,231,0,15
58489,512,197,0,16
58490,512,219,0,17
58491,512,182,0,18
58492,512,163,0,19
58493,512,222,0,20
58494,512,202,0,21
58495,512,175,0,22
58496,512,137,0,23
58497,512,232,0,24
58498,512,119,0,25
58499,512,233,0,26
58500,513,172,18,1
58501,513,199,10,2
58502,513,187,4,4
58503,513,221,9,3
58504,513,207,2,7
58505,513,224,1,8
58506,513,173,0,11
58507,513,200,0,10
58508,513,178,0,12
58509,513,223,0,14
58510,513,206,0,16
58511,513,203,2,6
58512,513,212,0,18
58513,513,136,0,17
58514,513,231,0,19
58515,513,197,0,20
58516,513,219,0,15
58517,513,182,0,23
58518,513,163,0,22
58519,513,222,1,9
58520,513,202,3,5
58521,513,175,0,24
58522,513,137,0,25
58523,513,232,0,26
58524,513,119,0,13
58525,513,233,0,21
58526,514,172,18,1
58527,514,199,12,2
58528,514,187,4,7
58529,514,221,9,4
58530,514,207,5,6
58531,514,224,1,10
58532,514,173,0,13
58533,514,200,0,12
58534,514,178,0,18
58535,514,223,0,16
58536,514,206,0,21
58537,514,203,11,3
58538,514,212,0,23
58539,514,136,0,22
58540,514,231,0,15
58541,514,197,4,8
58542,514,219,0,19
58543,514,182,1,11
58544,514,163,0,24
58545,514,222,7,5
58546,514,202,3,9
58547,514,175,0,20
58548,514,137,0,14
58549,514,232,0,26
58550,514,119,0,17
58551,514,233,0,25
58552,515,172,18,2
58553,515,199,12,4
58554,515,187,4,8
58555,515,221,11,5
58556,515,207,8,6
58557,515,224,1,11
58558,515,173,0,13
58559,515,200,0,14
58560,515,178,4,9
58561,515,223,0,17
58562,515,206,0,21
58563,515,203,20,1
58564,515,212,0,23
58565,515,136,0,22
58566,515,231,0,16
58567,515,197,5,7
58568,515,219,0,19
58569,515,182,1,12
58570,515,163,0,24
58571,515,222,13,3
58572,515,202,3,10
58573,515,175,0,20
58574,515,137,0,15
58575,515,232,0,26
58576,515,119,0,18
58577,515,233,0,25
58578,516,172,18,3
58579,516,199,18,4
58580,516,187,4,8
58581,516,221,20,2
58582,516,207,12,6
58583,516,224,1,11
58584,516,173,0,13
58585,516,200,0,14
58586,516,178,4,9
58587,516,223,0,18
58588,516,206,0,22
58589,516,203,20,1
58590,516,212,0,25
58591,516,136,0,23
58592,516,231,0,16
58593,516,197,7,7
58594,516,219,0,21
58595,516,182,1,12
58596,516,163,0,19
58597,516,222,16,5
58598,516,202,4,10
58599,516,175,0,20
58600,516,137,0,15
58601,516,232,0,26
58602,516,119,0,17
58603,516,233,0,24
58604,516,234,0,27
58605,517,172,24,1
58606,517,199,19,5
58607,517,187,5,9
58608,517,221,20,4
58609,517,207,12,6
58610,517,224,1,12
58611,517,173,0,14
58612,517,200,0,15
58613,517,178,4,10
58614,517,223,0,19
58615,517,206,0,24
58616,517,203,20,3
58617,517,212,0,25
58618,517,136,0,21
58619,517,231,0,18
58620,517,197,7,8
58621,517,219,0,23
58622,517,182,1,13
58623,517,163,0,20
58624,517,222,24,2
58625,517,202,8,7
58626,517,175,0,22
58627,517,137,0,16
58628,517,232,0,27
58629,517,119,2,11
58630,517,233,0,17
58631,517,234,0,28
58632,517,152,0,26
58633,518,172,24,2
58634,518,199,20,5
58635,518,187,8,7
58636,518,221,20,4
58637,518,207,12,6
58638,518,224,1,14
58639,518,173,0,16
58640,518,200,1,13
58641,518,178,4,11
58642,518,223,6,10
58643,518,206,0,24
58644,518,203,20,3
58645,518,212,0,25
58646,518,136,0,21
58647,518,231,0,19
58648,518,197,7,9
58649,518,219,0,23
58650,518,182,1,15
58651,518,163,0,20
58652,518,222,30,1
58653,518,202,8,8
58654,518,175,0,22
58655,518,137,0,17
58656,518,232,0,27
58657,518,119,2,12
58658,518,233,0,18
58659,518,234,0,28
58660,518,152,0,26
58661,519,172,24,3
58662,519,199,20,5
58663,519,187,8,9
58664,519,221,20,4
58665,519,207,12,6
58666,519,224,1,16
58667,519,173,0,18
58668,519,200,1,15
58669,519,178,7,12
58670,519,223,7,11
58671,519,206,0,25
58672,519,203,26,2
58673,519,212,0,26
58674,519,136,0,24
58675,519,231,0,21
58676,519,197,9,8
58677,519,219,9,7
58678,519,182,1,17
58679,519,163,4,13
58680,519,222,30,1
58681,519,202,8,10
58682,519,175,0,23
58683,519,137,0,19
58684,519,232,0,28
58685,519,119,2,14
58686,519,233,0,20
58687,519,234,0,30
58688,519,152,0,27
58689,519,177,0,22
58690,519,235,0,29
58691,519,236,0,31
58692,520,172,24,3
58693,520,199,20,5
58694,520,187,11,9
58695,520,221,20,4
58696,520,207,12,8
58697,520,224,1,16
58698,520,173,0,19
58699,520,200,1,15
58700,520,178,7,13
58701,520,223,16,6
58702,520,206,0,27
58703,520,203,26,2
58704,520,212,0,24
58705,520,136,0,26
58706,520,231,0,23
58707,520,197,13,7
58708,520,219,9,11
58709,520,182,1,17
58710,520,163,10,10
58711,520,222,32,1
58712,520,202,8,12
58713,520,175,0,21
58714,520,137,0,20
58715,520,232,0,30
58716,520,119,2,14
58717,520,233,0,22
58718,520,234,0,31
58719,520,152,0,29
58720,520,177,0,25
58721,520,235,1,18
58722,520,236,0,28
58723,521,172,28,2
58724,521,199,20,6
58725,521,187,13,9
58726,521,221,20,5
58727,521,207,12,10
58728,521,224,1,16
58729,521,173,0,19
58730,521,200,2,15
58731,521,178,16,7
58732,521,223,22,4
58733,521,206,0,28
58734,521,203,26,3
58735,521,212,0,25
58736,521,136,0,27
58737,521,231,0,24
58738,521,197,13,8
58739,521,219,9,12
58740,521,182,1,17
58741,521,163,10,11
58742,521,222,35,1
58743,521,202,8,13
58744,521,175,0,21
58745,521,137,0,20
58746,521,232,0,31
58747,521,119,2,14
58748,521,233,0,23
58749,521,234,0,32
58750,521,152,0,30
58751,521,177,0,26
58752,521,235,1,18
58753,521,236,0,29
58754,521,209,0,22
58755,522,172,32,3
58756,522,199,20,7
58757,522,187,13,9
58758,522,221,20,6
58759,522,207,12,10
58760,522,224,1,16
58761,522,173,0,19
58762,522,200,2,15
58763,522,178,25,4
58764,522,223,24,5
58765,522,206,0,23
58766,522,203,32,2
58767,522,212,0,26
58768,522,136,0,28
58769,522,231,0,25
58770,522,197,13,8
58771,522,219,9,12
58772,522,182,1,17
58773,522,163,11,11
58774,522,222,38,1
58775,522,202,8,13
58776,522,175,0,21
58777,522,137,0,20
58778,522,232,0,31
58779,522,119,2,14
58780,522,233,0,24
58781,522,234,0,32
58782,522,152,0,30
58783,522,177,0,27
58784,522,235,1,18
58785,522,236,0,29
58786,522,209,0,22
58787,523,172,36,2
58788,523,199,20,7
58789,523,187,13,9
58790,523,221,20,6
58791,523,207,12,10
58792,523,224,1,18
58793,523,173,0,20
58794,523,200,3,16
58795,523,178,34,3
58796,523,223,24,5
58797,523,206,0,24
58798,523,203,32,4
58799,523,212,0,21
58800,523,136,0,28
58801,523,231,0,26
58802,523,197,13,8
58803,523,219,9,12
58804,523,182,1,19
58805,523,163,11,11
58806,523,222,44,1
58807,523,202,8,13
58808,523,175,0,22
58809,523,137,3,14
58810,523,232,0,31
58811,523,119,2,17
58812,523,233,0,25
58813,523,234,0,32
58814,523,152,0,30
58815,523,177,0,27
58816,523,235,3,15
58817,523,236,0,29
58818,523,209,0,23
58819,524,172,36,3
58820,524,199,20,7
58821,524,187,13,10
58822,524,221,20,6
58823,524,207,14,9
58824,524,224,1,19
58825,524,173,0,20
58826,524,200,3,17
58827,524,178,34,4
58828,524,223,27,5
58829,524,206,0,24
58830,524,203,38,2
58831,524,212,0,21
58832,524,136,0,28
58833,524,231,0,26
58834,524,197,14,8
58835,524,219,9,12
58836,524,182,4,14
58837,524,163,11,11
58838,524,222,51,1
58839,524,202,8,13
58840,524,175,0,22
58841,524,137,3,15
58842,524,232,0,32
58843,524,119,2,18
58844,524,233,0,25
58845,524,234,0,33
58846,524,152,0,31
58847,524,177,0,27
58848,524,235,3,16
58849,524,236,0,30
58850,524,209,0,23
58851,524,230,0,29
58852,524,176,0,34
58853,525,172,36,4
58854,525,199,20,7
58855,525,187,14,10
58856,525,221,20,6
58857,525,207,14,9
58858,525,224,1,19
58859,525,173,0,20
58860,525,200,3,17
58861,525,178,40,3
58862,525,223,29,5
58863,525,206,0,25
58864,525,203,44,2
58865,525,212,0,21
58866,525,136,0,28
58867,525,231,0,27
58868,525,197,14,8
58869,525,219,9,13
58870,525,182,4,14
58871,525,163,11,11
58872,525,222,51,1
58873,525,202,10,12
58874,525,175,0,22
58875,525,137,3,15
58876,525,232,0,33
58877,525,119,2,18
58878,525,233,0,26
58879,525,234,0,34
58880,525,152,0,32
58881,525,177,0,29
58882,525,235,3,16
58883,525,236,0,31
58884,525,209,0,23
58885,525,230,0,30
58886,525,176,0,35
58887,525,217,0,24
58888,525,237,0,36
58889,526,172,36,4
58890,526,199,20,7
58891,526,187,15,9
58892,526,221,20,6
58893,526,207,14,12
58894,526,224,1,21
58895,526,173,3,15
58896,526,200,3,18
58897,526,178,40,3
58898,526,223,29,5
58899,526,206,0,26
58900,526,203,47,2
58901,526,212,0,22
58902,526,136,0,28
58903,526,231,0,27
58904,526,197,14,11
58905,526,219,9,13
58906,526,182,4,14
58907,526,163,17,8
58908,526,222,51,1
58909,526,202,14,10
58910,526,175,0,23
58911,526,137,3,16
58912,526,232,0,34
58913,526,119,2,20
58914,526,233,2,19
58915,526,234,0,35
58916,526,152,0,32
58917,526,177,0,29
58918,526,235,3,17
58919,526,236,0,31
58920,526,209,0,25
58921,526,230,0,30
58922,526,176,0,33
58923,526,217,0,24
58924,526,237,0,36
58925,498,178,9,1
58926,498,137,6,2
58927,498,177,4,3
58928,498,206,3,4
58929,498,152,2,5
58930,498,117,1,6
58931,498,217,0,7
58932,498,221,0,8
58933,498,222,0,9
58934,498,223,0,10
58935,498,224,0,11
58936,498,203,0,12
58937,498,172,0,13
58938,498,119,0,14
58939,498,176,0,15
58940,498,207,0,16
58941,498,200,0,17
58942,498,199,0,18
58943,498,173,0,19
58944,498,187,0,20
58945,498,219,0,21
58946,498,163,0,22
58947,498,202,0,23
58948,498,197,0,24
58949,498,225,0,25
58950,498,140,0,26
58951,498,136,0,27
58952,498,158,0,28
58953,499,178,13,1
58954,499,137,6,4
58955,499,177,4,5
58956,499,206,3,6
58957,499,152,2,9
58958,499,117,3,8
58959,499,217,0,11
58960,499,221,0,18
58961,499,222,0,19
58962,499,223,0,20
58963,499,224,0,16
58964,499,203,0,17
58965,499,172,0,21
58966,499,119,1,10
58967,499,176,0,12
58968,499,207,0,22
58969,499,200,0,13
58970,499,199,0,24
58971,499,173,6,3
58972,499,187,0,14
58973,499,219,0,23
58974,499,163,9,2
58975,499,202,3,7
58976,499,197,0,15
58977,499,225,0,25
58978,499,140,0,27
58979,499,136,0,26
58980,499,158,0,28
58981,500,178,13,2
58982,500,137,9,3
58983,500,177,4,7
58984,500,206,3,8
58985,500,152,2,10
58986,500,117,3,9
58987,500,217,0,14
58988,500,221,0,23
58989,500,222,0,24
58990,500,223,0,18
58991,500,224,0,17
58992,500,203,0,22
58993,500,172,6,5
58994,500,119,1,13
58995,500,176,0,16
58996,500,207,0,20
58997,500,200,1,12
58998,500,199,2,11
58999,500,173,6,6
59000,500,187,0,19
59001,500,219,0,25
59002,500,163,18,1
59003,500,202,7,4
59004,500,197,0,15
59005,500,225,0,27
59006,500,140,0,29
59007,500,136,0,28
59008,500,158,0,26
59009,500,209,0,21
59010,501,178,13,3
59011,501,137,18,2
59012,501,177,4,9
59013,501,206,3,10
59014,501,152,2,13
59015,501,117,3,12
59016,501,217,0,17
59017,501,221,0,25
59018,501,222,2,14
59019,501,223,0,20
59020,501,224,4,8
59021,501,203,0,24
59022,501,172,6,6
59023,501,119,7,5
59024,501,176,0,19
59025,501,207,0,22
59026,501,200,1,16
59027,501,199,2,15
59028,501,173,6,7
59029,501,187,3,11
59030,501,219,0,21
59031,501,163,18,1
59032,501,202,8,4
59033,501,197,0,18
59034,501,225,0,28
59035,501,140,0,29
59036,501,136,0,27
59037,501,158,0,26
59038,501,209,0,23
59039,501,226,0,30
59040,502,178,19,2
59041,502,137,18,3
59042,502,177,4,9
59043,502,206,3,11
59044,502,152,2,16
59045,502,117,3,13
59046,502,217,0,19
59047,502,221,0,26
59048,502,222,2,15
59049,502,223,0,21
59050,502,224,4,10
59051,502,203,1,18
59052,502,172,6,7
59053,502,119,7,5
59054,502,176,0,20
59055,502,207,0,23
59056,502,200,1,17
59057,502,199,6,8
59058,502,173,6,6
59059,502,187,3,12
59060,502,219,0,22
59061,502,163,21,1
59062,502,202,17,4
59063,502,197,2,14
59064,502,225,0,29
59065,502,140,0,30
59066,502,136,0,24
59067,502,158,0,27
59068,502,209,0,25
59069,502,226,0,31
59070,502,227,0,28
59071,503,178,19,3
59072,503,137,22,1
59073,503,177,4,10
59074,503,206,3,12
59075,503,152,2,18
59076,503,117,3,15
59077,503,217,0,19
59078,503,221,0,26
59079,503,222,2,17
59080,503,223,0,22
59081,503,224,5,9
59082,503,203,3,14
59083,503,172,12,6
59084,503,119,7,7
59085,503,176,0,21
59086,503,207,0,20
59087,503,200,4,11
59088,503,199,15,5
59089,503,173,6,8
59090,503,187,3,13
59091,503,219,0,23
59092,503,163,21,2
59093,503,202,17,4
59094,503,197,2,16
59095,503,225,0,29
59096,503,140,0,30
59097,503,136,0,24
59098,503,158,0,27
59099,503,209,0,25
59100,503,226,0,31
59101,503,227,0,28
59102,504,178,28,1
59103,504,137,25,2
59104,504,177,4,10
59105,504,206,3,13
59106,504,152,2,18
59107,504,117,3,15
59108,504,217,0,19
59109,504,221,0,26
59110,504,222,2,17
59111,504,223,0,22
59112,504,224,5,9
59113,504,203,3,14
59114,504,172,16,6
59115,504,119,7,7
59116,504,176,0,21
59117,504,207,0,20
59118,504,200,4,11
59119,504,199,16,5
59120,504,173,6,8
59121,504,187,3,12
59122,504,219,0,23
59123,504,163,23,3
59124,504,202,23,4
59125,504,197,2,16
59126,504,225,0,29
59127,504,140,0,30
59128,504,136,0,24
59129,504,158,0,27
59130,504,209,0,25
59131,504,226,0,31
59132,504,227,0,28
59133,505,178,37,1
59134,505,137,31,2
59135,505,177,4,11
59136,505,206,6,9
59137,505,152,2,18
59138,505,117,4,14
59139,505,217,0,19
59140,505,221,0,28
59141,505,222,2,17
59142,505,223,0,23
59143,505,224,5,10
59144,505,203,3,16
59145,505,172,16,6
59146,505,119,7,7
59147,505,176,0,21
59148,505,207,0,20
59149,505,200,4,12
59150,505,199,20,5
59151,505,173,6,8
59152,505,187,3,15
59153,505,219,0,24
59154,505,163,23,3
59155,505,202,23,4
59156,505,197,4,13
59157,505,225,0,31
59158,505,140,0,32
59159,505,136,0,26
59160,505,158,0,29
59161,505,209,0,27
59162,505,226,0,33
59163,505,227,0,30
59164,505,212,0,22
59165,505,211,0,25
59166,505,228,0,34
59167,506,178,41,1
59168,506,137,34,2
59169,506,177,4,11
59170,506,206,6,9
59171,506,152,4,14
59172,506,117,4,16
59173,506,217,0,20
59174,506,221,0,28
59175,506,222,2,18
59176,506,223,0,23
59177,506,224,5,10
59178,506,203,4,15
59179,506,172,25,4
59180,506,119,7,7
59181,506,176,0,21
59182,506,207,0,19
59183,506,200,4,12
59184,506,199,26,3
59185,506,173,6,8
59186,506,187,3,17
59187,506,219,0,24
59188,506,163,23,5
59189,506,202,23,6
59190,506,197,4,13
59191,506,225,0,31
59192,506,140,0,32
59193,506,136,0,26
59194,506,158,0,29
59195,506,209,0,27
59196,506,226,0,34
59197,506,227,0,30
59198,506,212,0,22
59199,506,211,0,25
59200,506,228,0,35
59201,506,229,0,33
59202,507,178,47,1
59203,507,137,36,2
59204,507,177,4,12
59205,507,206,6,10
59206,507,152,4,15
59207,507,117,4,16
59208,507,217,0,21
59209,507,221,0,28
59210,507,222,2,19
59211,507,223,0,24
59212,507,224,5,11
59213,507,203,4,17
59214,507,172,28,4
59215,507,119,7,8
59216,507,176,0,23
59217,507,207,0,20
59218,507,200,4,13
59219,507,199,30,3
59220,507,173,7,9
59221,507,187,3,18
59222,507,219,9,7
59223,507,163,23,5
59224,507,202,23,6
59225,507,197,4,14
59226,507,225,0,32
59227,507,140,0,33
59228,507,136,0,26
59229,507,158,0,29
59230,507,209,0,27
59231,507,226,0,35
59232,507,227,0,31
59233,507,212,0,22
59234,507,211,0,25
59235,507,228,0,36
59236,507,229,0,34
59237,507,95,0,30
59238,508,178,47,1
59239,508,137,45,2
59240,508,177,4,14
59241,508,206,6,10
59242,508,152,4,16
59243,508,117,5,13
59244,508,217,0,21
59245,508,221,0,28
59246,508,222,2,19
59247,508,223,0,24
59248,508,224,5,12
59249,508,203,4,17
59250,508,172,32,4
59251,508,119,7,8
59252,508,176,0,22
59253,508,207,0,20
59254,508,200,4,15
59255,508,199,33,3
59256,508,173,7,9
59257,508,187,3,18
59258,508,219,9,7
59259,508,163,29,5
59260,508,202,23,6
59261,508,197,6,11
59262,508,225,0,33
59263,508,140,0,34
59264,508,136,0,26
59265,508,158,0,29
59266,508,209,0,27
59267,508,226,0,36
59268,508,227,0,32
59269,508,212,0,23
59270,508,211,0,25
59271,508,228,0,38
59272,508,229,0,35
59273,508,95,0,30
59274,508,230,0,31
59275,508,191,0,37
59276,509,178,53,2
59277,509,137,54,1
59278,509,177,6,10
59279,509,206,6,11
59280,509,152,4,16
59281,509,117,5,14
59282,509,217,0,21
59283,509,221,0,29
59284,509,222,2,19
59285,509,223,0,24
59286,509,224,5,13
59287,509,203,4,17
59288,509,172,32,4
59289,509,119,7,9
59290,509,176,0,22
59291,509,207,0,20
59292,509,200,4,15
59293,509,199,37,3
59294,509,173,10,7
59295,509,187,3,18
59296,509,219,9,8
59297,509,163,29,5
59298,509,202,24,6
59299,509,197,6,12
59300,509,225,0,33
59301,509,140,0,34
59302,509,136,0,26
59303,509,158,0,27
59304,509,209,0,28
59305,509,226,0,37
59306,509,227,0,32
59307,509,212,0,23
59308,509,211,0,25
59309,509,228,0,39
59310,509,229,0,35
59311,509,95,0,30
59312,509,230,0,31
59313,509,191,0,38
59314,509,181,0,36
59315,510,178,62,1
59316,510,137,54,2
59317,510,177,6,10
59318,510,206,6,12
59319,510,152,4,18
59320,510,117,5,16
59321,510,217,0,22
59322,510,221,0,29
59323,510,222,2,19
59324,510,223,0,24
59325,510,224,5,15
59326,510,203,6,14
59327,510,172,32,4
59328,510,119,7,9
59329,510,176,0,23
59330,510,207,0,21
59331,510,200,4,17
59332,510,199,40,3
59333,510,173,10,7
59334,510,187,6,11
59335,510,219,9,8
59336,510,163,29,5
59337,510,202,28,6
59338,510,197,6,13
59339,510,225,0,35
59340,510,140,0,36
59341,510,136,0,26
59342,510,158,0,27
59343,510,209,0,28
59344,510,226,0,39
59345,510,227,0,33
59346,510,212,1,20
59347,510,211,0,25
59348,510,228,0,40
59349,510,229,0,37
59350,510,95,0,30
59351,510,230,0,31
59352,510,191,0,34
59353,510,181,0,38
59354,510,110,0,32
59355,510,214,0,41
59356,511,178,67,1
59357,511,137,54,2
59358,511,177,6,10
59359,511,206,6,12
59360,511,152,4,18
59361,511,117,5,16
59362,511,217,0,23
59363,511,221,0,29
59364,511,222,2,19
59365,511,223,0,25
59366,511,224,5,15
59367,511,203,6,14
59368,511,172,34,4
59369,511,119,7,9
59370,511,176,0,22
59371,511,207,1,20
59372,511,200,4,17
59373,511,199,42,3
59374,511,173,13,7
59375,511,187,6,11
59376,511,219,9,8
59377,511,163,29,6
59378,511,202,32,5
59379,511,197,6,13
59380,511,225,0,35
59381,511,140,0,36
59382,511,136,0,26
59383,511,158,0,27
59384,511,209,0,28
59385,511,226,0,39
59386,511,227,0,33
59387,511,212,1,21
59388,511,211,0,24
59389,511,228,0,40
59390,511,229,0,37
59391,511,95,0,30
59392,511,230,0,31
59393,511,191,0,34
59394,511,181,0,38
59395,511,110,0,32
59396,511,214,0,41
61951,756,356,9,1
61952,756,479,6,2
61953,756,427,4,3
61954,756,403,3,4
61955,756,360,2,5
61956,756,456,0,6
61957,756,475,0,7
61958,756,541,0,8
61959,756,501,0,9
61960,756,347,0,10
61961,756,554,0,11
61962,756,289,0,12
61963,756,418,0,13
61964,756,476,0,14
61965,756,477,0,15
61966,756,506,0,16
61967,756,549,0,17
61968,756,483,0,18
61969,756,550,0,19
61970,756,376,0,20
61971,756,551,0,21
61972,756,353,0,22
61973,756,552,0,23
61974,756,553,0,24
61975,757,356,9,1
61976,757,479,6,3
61977,757,427,4,6
61978,757,403,3,8
61979,757,360,2,10
61980,757,456,0,12
61981,757,475,0,23
61982,757,541,0,24
61983,757,501,0,25
61984,757,347,0,26
61985,757,554,0,27
61986,757,289,0,28
61987,757,418,0,29
61988,757,476,0,30
61989,757,477,0,31
61990,757,506,0,32
61991,757,549,0,33
61992,757,483,0,36
61993,757,550,0,37
61994,757,376,0,39
61995,757,551,0,42
61996,757,353,0,44
61997,757,552,0,46
61998,757,553,0,48
61999,757,449,8,2
62000,757,509,6,4
62001,757,512,5,5
62002,757,529,3,7
62003,757,510,2,9
62004,757,533,0,11
62005,757,518,0,13
62006,757,513,0,14
62007,757,555,0,15
62008,757,531,0,16
62009,757,520,0,17
62010,757,514,0,18
62011,757,538,0,19
62012,757,556,0,20
62013,757,557,0,21
62014,757,535,0,22
62015,757,527,0,34
62016,757,558,0,35
62017,757,559,0,38
62018,757,537,0,40
62019,757,560,0,41
62020,757,528,0,43
62021,757,561,0,45
62022,757,511,0,47
62023,757,516,0,49
62024,757,522,0,50
62025,757,562,0,51
62026,757,563,0,52
62027,757,564,0,53
62028,757,565,0,54
62029,757,517,0,55
62030,757,536,0,56
62031,757,525,0,57
62032,758,356,15,1
62033,758,479,6,4
62034,758,427,4,7
62035,758,403,3,9
62036,758,360,2,14
62037,758,456,0,16
62038,758,475,1,15
62039,758,541,0,31
62040,758,501,0,32
62041,758,347,8,2
62042,758,554,2,12
62043,758,289,0,18
62044,758,418,4,8
62045,758,476,0,34
62046,758,477,0,21
62047,758,506,0,35
62048,758,549,0,36
62049,758,483,0,39
62050,758,550,0,40
62051,758,376,0,42
62052,758,551,0,45
62053,758,353,0,47
62054,758,552,0,49
62055,758,553,0,51
62056,758,449,8,3
62057,758,509,6,5
62058,758,512,5,6
62059,758,529,3,10
62060,758,510,2,13
62061,758,533,0,17
62062,758,518,0,19
62063,758,513,0,20
62064,758,555,0,22
62065,758,531,0,24
62066,758,520,0,25
62067,758,514,0,26
62068,758,538,0,27
62069,758,556,0,28
62070,758,557,0,29
62071,758,535,0,30
62072,758,527,0,37
62073,758,558,0,38
62074,758,559,0,41
62075,758,537,0,43
62076,758,560,0,44
62077,758,528,0,46
62078,758,561,0,48
62079,758,511,0,50
62080,758,516,0,52
62081,758,522,0,53
62082,758,562,0,54
62083,758,563,0,55
62084,758,564,0,56
62085,758,565,0,57
62086,758,517,0,58
62087,758,536,0,59
62088,758,525,0,60
62089,758,404,3,11
62090,758,430,0,23
62091,758,566,0,33
62092,759,356,19,1
62093,759,479,14,2
62094,759,427,4,8
62095,759,403,9,3
62096,759,360,4,10
62097,759,456,0,18
62098,759,475,2,16
62099,759,541,0,17
62100,759,501,0,20
62101,759,347,8,4
62102,759,554,2,14
62103,759,289,0,21
62104,759,418,4,9
62105,759,476,0,37
62106,759,477,0,26
62107,759,506,0,39
62108,759,549,0,40
62109,759,483,0,23
62110,759,550,0,44
62111,759,376,0,46
62112,759,551,0,50
62113,759,353,0,53
62114,759,552,0,55
62115,759,553,0,57
62116,759,449,8,5
62117,759,509,6,6
62118,759,512,5,7
62119,759,529,3,12
